backbone,method,split_index,setting,analysis_unit,attribute,metric,gap_max_minus_min,eligible_groups,patient_outcome_aggregation,patient_score_aggregation
vits16,baseline,1,external_full,patient,sex_age,sensitivity,0.30681818181818177,6,max_image_outcome,max_calibrated_image_probability
vits16,baseline,1,external_full,patient,sex_age,fpr,0.278749337572867,6,max_image_outcome,max_calibrated_image_probability
vits16,baseline,1,external_full,patient,sex_age,fnr,0.30681818181818177,6,max_image_outcome,max_calibrated_image_probability
vits16,baseline,1,external_full,patient,sex_age,ppv,0.3878787878787878,6,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,sex,auroc,0.014034760245561606,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,sex,auprc,0.10883185800921946,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,sex,brier,0.017159949991790564,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,sex,ece,0.006020845966656897,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,sex,sensitivity,0.019841269841269882,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,sex,fpr,0.004193199567463668,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,sex,fnr,0.019841269841269882,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,sex,ppv,0.16861786208259236,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,age_group,auroc,0.0911745890818092,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,age_group,auprc,0.24079741072529703,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,age_group,brier,0.015503834804521794,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,age_group,ece,0.0002524903060320098,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,age_group,sensitivity,0.05050505050505061,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,age_group,fpr,0.18431411629876926,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,age_group,fnr,0.05050505050505061,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,age_group,ppv,0.20743396502524328,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,sex_age,auroc,0.12902850073902705,4,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,sex_age,auprc,0.323449515409334,4,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,sex_age,brier,0.04149756782950918,4,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,sex_age,ece,0.012470289700076072,4,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,sex_age,sensitivity,0.10233918128654973,4,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,sex_age,fpr,0.22135007849293564,4,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,sex_age,fnr,0.10233918128654973,4,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,internal_test,patient,sex_age,ppv,0.4470764617691154,4,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,sex,auroc,0.0203256853914362,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,sex,auprc,0.05959820865904486,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,sex,brier,0.017009220221774063,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,sex,ece,0.030486187075095456,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,sex,sensitivity,0.010378510378510342,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,sex,fpr,0.04433588010578904,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,sex,fnr,0.010378510378510342,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,sex,ppv,0.02269852222413893,2,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,age_group,auroc,0.11758386868320492,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,age_group,auprc,0.3496248030511769,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,age_group,brier,0.01675133756111763,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,age_group,ece,0.03933318026382816,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,age_group,sensitivity,0.05530417295123169,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,age_group,fpr,0.21630355960525893,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,age_group,fnr,0.05530417295123169,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,age_group,ppv,0.23866072194118151,3,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,sex_age,auroc,0.23792419870851245,6,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,sex_age,auprc,0.5357483251310088,6,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,sex_age,brier,0.0641142897393609,6,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,sex_age,ece,0.060850364357613596,6,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,sex_age,sensitivity,0.28409090909090906,6,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,sex_age,fpr,0.269740328563858,6,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,sex_age,fnr,0.28409090909090906,6,max_image_outcome,max_calibrated_image_probability
vits16,sex_erased,1,external_full,patient,sex_age,ppv,0.3831500392772977,6,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,sex,auroc,0.014082080827845567,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,sex,auprc,0.10984647534547509,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,sex,brier,0.01710035689499942,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,sex,ece,0.005898335558302978,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,sex,sensitivity,0.019841269841269882,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,sex,fpr,0.004421482638471752,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,sex,fnr,0.019841269841269882,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,sex,ppv,0.16804246718776633,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,age_group,auroc,0.09061100315024284,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,age_group,auprc,0.23990726870988277,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,age_group,brier,0.015541503051278438,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,age_group,ece,0.00029996623713458154,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,age_group,sensitivity,0.05050505050505061,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,age_group,fpr,0.18127460262095774,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,age_group,fnr,0.05050505050505061,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,age_group,ppv,0.20252890173410407,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,sex_age,auroc,0.1288494817630157,4,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,sex_age,auprc,0.32431584807420777,4,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,sex_age,brier,0.04147680213789347,4,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,sex_age,ece,0.011806730488294039,4,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,sex_age,sensitivity,0.10233918128654973,4,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,sex_age,fpr,0.21173469387755106,4,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,sex_age,fnr,0.10233918128654973,4,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,internal_test,patient,sex_age,ppv,0.427536231884058,4,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,sex,auroc,0.019562256889614993,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,sex,auprc,0.059800970422910216,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,sex,brier,0.017041845953698925,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,sex,ece,0.03016718233483956,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,sex,sensitivity,0.004884004884004867,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,sex,fpr,0.04742139288862779,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,sex,fnr,0.004884004884004867,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,sex,ppv,0.021962233169129708,2,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,age_group,auroc,0.11614970419860715,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,age_group,auprc,0.3488260004872479,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,age_group,brier,0.016853515263561353,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,age_group,ece,0.03916782027055511,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,age_group,sensitivity,0.07239819004524883,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,age_group,fpr,0.21770659267900505,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,age_group,fnr,0.07239819004524883,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,age_group,ppv,0.24545772187281623,3,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,sex_age,auroc,0.23423423423423428,6,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,sex_age,auprc,0.5359238142735608,6,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,sex_age,brier,0.06447602005413025,6,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,sex_age,ece,0.058306222400135846,6,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,sex_age,sensitivity,0.30681818181818177,6,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,sex_age,fpr,0.278749337572867,6,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,sex_age,fnr,0.30681818181818177,6,max_image_outcome,max_calibrated_image_probability
vits16,age_erased,1,external_full,patient,sex_age,ppv,0.3931419457735247,6,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,1,internal_test,patient,sex,auroc,0.013910749329168026,2,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,1,internal_test,patient,sex,auprc,0.10792047959593043,2,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,1,internal_test,patient,sex,brier,0.017177968727302786,2,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,1,internal_test,patient,sex,ece,0.00604459648034655,2,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,1,internal_test,patient,sex,sensitivity,0.019841269841269882,2,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,1,internal_test,patient,sex,fpr,0.0032079778925868663,2,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,1,internal_test,patient,sex,fnr,0.019841269841269882,2,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,1,internal_test,patient,sex,ppv,0.16785714285714284,2,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,1,internal_test,patient,age_group,auroc,0.09108248260672391,2,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,1,internal_test,patient,age_group,auprc,0.24044924315523974,2,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,1,internal_test,patient,age_group,brier,0.015524409856187228,2,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,1,internal_test,patient,age_group,ece,0.00023527497975300501,2,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,1,internal_test,patient,age_group,sensitivity,0.05050505050505061,2,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,1,internal_test,patient,age_group,fpr,0.181972195924062,2,max_image_outcome,max_calibrated_image_probability
vits16,joint_erased,1,internal_test,patient,age_group,fnr,0.05050505050505061,2,max_image_outcome,max_calibrated_image_probability
