backbone,direction,source,target,attribute,split_index,k,draw,method,auroc,best_C,n_heldout,coordinate_space
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,11,target_local,0.8587278235132494,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,12,source_readout,0.596094921101964,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,12,scratch,0.8022279956733895,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,12,anchored,0.7900620124303099,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,12,target_local,0.8533960761399958,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,13,source_readout,0.61116154185926,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,13,scratch,0.8139592310875999,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,13,anchored,0.8066867694062736,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,13,target_local,0.8558793557384974,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,14,source_readout,0.604709884078839,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,14,scratch,0.8156043168720417,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,14,anchored,0.8110898954170622,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,14,target_local,0.8604042111413696,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,15,source_readout,0.6017849006862059,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,15,scratch,0.8127662830451825,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,15,anchored,0.8101438841414426,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,15,target_local,0.8582826417364872,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,16,source_readout,0.6043551298504815,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,16,scratch,0.8078345036744885,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,16,anchored,0.7944025347537413,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,16,target_local,0.861454561895918,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,17,source_readout,0.6110328565019146,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,17,scratch,0.7770439234426463,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,17,anchored,0.7712843842057853,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,17,target_local,0.8604076891240005,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,18,source_readout,0.5867565377378505,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,18,scratch,0.8097091363125732,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,18,anchored,0.7943155851879675,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,18,target_local,0.8569053606146291,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,19,source_readout,0.6073392389478407,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,19,scratch,0.7804071326467795,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,19,anchored,0.7732668343054295,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,3,200,19,target_local,0.856992310180403,0.1,1084,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,0,source_readout,0.5567092292085809,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,0,scratch,0.5547828442494953,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,0,anchored,0.5709676359139445,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,0,target_local,0.7321135390475424,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,1,source_readout,0.5571603565180645,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,1,scratch,0.5674691477226141,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,1,anchored,0.5829335041620792,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,1,target_local,0.7320249978566482,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,2,source_readout,0.5569774844547051,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,2,scratch,0.5207145449550059,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,2,anchored,0.5570469021519252,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,2,target_local,0.7320118394894413,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,3,source_readout,0.5571781934158337,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,3,scratch,0.5570125734339233,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,3,anchored,0.5966481486528229,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,3,target_local,0.7323969995179944,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,4,source_readout,0.5573052155206041,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,4,scratch,0.48741323226459704,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,4,anchored,0.5306299887025183,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,4,target_local,0.7322577547521297,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,5,source_readout,0.5572903611860683,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,5,scratch,0.5325988313264581,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,5,anchored,0.5609069237924683,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,5,target_local,0.7320975735619981,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,6,source_readout,0.55688777363117,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,6,scratch,0.5277381304802407,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,6,anchored,0.5654164424383425,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,6,target_local,0.731978621922448,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,7,source_readout,0.557573119876936,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,7,scratch,0.5151377365245746,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,7,anchored,0.5631406297278745,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,7,target_local,0.7322025480914928,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,8,source_readout,0.5566982931433913,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,8,scratch,0.5573146895449931,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,8,anchored,0.575703595439041,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,8,target_local,0.7321745353897502,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,9,source_readout,0.557142110248871,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,9,scratch,0.5329305391433353,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,9,anchored,0.5559390845963709,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,9,target_local,0.7323789286936969,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,10,source_readout,0.5570018128136297,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,10,scratch,0.545771585014807,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,10,anchored,0.5746488792053702,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,10,target_local,0.7321641841408808,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,11,source_readout,0.5573211225245164,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,11,scratch,0.5172955917832371,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,11,anchored,0.554732667009213,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,11,target_local,0.7321377504432031,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,12,source_readout,0.5568991775494161,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,12,scratch,0.5184611891912376,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,12,anchored,0.5529095606122933,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,12,target_local,0.7319451119472944,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,13,source_readout,0.5567779451262169,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,13,scratch,0.5124408560634868,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,13,anchored,0.5554742141033602,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,13,target_local,0.7321535989654834,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,14,source_readout,0.556990818266808,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,14,scratch,0.4815043066458643,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,14,anchored,0.5264216504616014,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,14,target_local,0.732336880400267,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,15,source_readout,0.5569958476871626,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,15,scratch,0.5474845704986132,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,15,anchored,0.5680213312922464,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,15,target_local,0.7322506199930219,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,16,source_readout,0.5568130925870671,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,16,scratch,0.5111651377423727,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,16,anchored,0.5422449671584699,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,16,target_local,0.7320805554070772,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,17,source_readout,0.5569663729446191,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,17,scratch,0.49163665876657797,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,17,anchored,0.562862081714513,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,17,target_local,0.732457411043882,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,18,source_readout,0.5572563248762266,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,18,scratch,0.5174092215942725,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,18,anchored,0.5679469426563035,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,18,target_local,0.7324663002519505,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,19,source_readout,0.5571613507058091,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,19,scratch,0.5571618185588652,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,19,anchored,0.5882899538030196,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,10,19,target_local,0.7321564645654529,1.0,8495,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,0,source_readout,0.5565499157154317,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,0,scratch,0.554516194384671,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,0,anchored,0.5737016905451449,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,0,target_local,0.7322390994576664,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,1,source_readout,0.556622370664984,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,1,scratch,0.5250592711970004,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,1,anchored,0.5476527292888465,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,1,target_local,0.7319189728561248,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,2,source_readout,0.5570552831265084,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,2,scratch,0.5478976457768965,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,2,anchored,0.5546638594477151,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,2,target_local,0.7321300653102819,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,3,source_readout,0.557029490102396,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,3,scratch,0.5588061018791626,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,3,anchored,0.5758426287875005,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,3,target_local,0.7322469546059189,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,4,source_readout,0.5575296989086502,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,4,scratch,0.5405492132072477,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,4,anchored,0.5797846821795293,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,4,target_local,0.7319918967697521,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,5,source_readout,0.5569233283599693,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,5,scratch,0.5331204119192847,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,5,anchored,0.5469238418756311,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,5,target_local,0.732287402757368,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,6,source_readout,0.5573272236693672,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,6,scratch,0.5143228076691571,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,6,anchored,0.5607817302851607,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,6,target_local,0.7321732686256702,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,7,source_readout,0.5569512903429277,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,7,scratch,0.5664567817950021,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,7,anchored,0.5843818197635061,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,7,target_local,0.7314744535337498,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,8,source_readout,0.5570449072963541,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,8,scratch,0.5460586617781851,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,8,anchored,0.5654354366606569,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,8,target_local,0.7324024748172154,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,9,source_readout,0.5565167951276508,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,9,scratch,0.5169310686120234,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,9,anchored,0.54375083094572,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,9,target_local,0.732108258480805,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,10,source_readout,0.55696453857804,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,10,scratch,0.5179398689573687,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,10,anchored,0.5460237239546146,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,10,target_local,0.7323137233660647,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,11,source_readout,0.5570401590350971,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,11,scratch,0.49880126920437196,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,11,anchored,0.5297534257239457,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,11,target_local,0.7322767338246671,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,12,source_readout,0.5575055472587995,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,12,scratch,0.5553559331810607,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,12,anchored,0.5957510330692362,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,12,target_local,0.7322788441630035,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,13,source_readout,0.5570691175667142,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,13,scratch,0.5073135533665876,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,13,anchored,0.5356467213900846,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,13,target_local,0.7325339606196798,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,14,source_readout,0.5570481314243682,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,14,scratch,0.5246565482977893,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,14,anchored,0.5317180334741867,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,14,target_local,0.7321559755754131,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,15,source_readout,0.5572357756747865,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,15,scratch,0.5499799048893961,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,15,anchored,0.5660385244608144,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,15,target_local,0.7319791761192238,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,16,source_readout,0.5573303891768719,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,16,scratch,0.4889074754983857,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,16,anchored,0.5361481612270351,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,16,target_local,0.7317782250131837,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,17,source_readout,0.556549974335941,1.0,8485,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,3,20,17,scratch,0.5098831247732851,1.0,8485,source-training-image-standardised-patient-mean-coordinates
